Timestamp,Gate_Voltage,Drain_Voltage,Drain_Current
19:11:29.409800,2.5,3.8000000000000003,0.0007115071
19:11:30.498143,2.5,3.9000000000000004,0.0007120261
19:11:31.587168,2.5,4.0,0.0007125333
19:11:32.675162,2.5,4.1000000000000005,0.0007130558
19:11:33.762950,2.5,4.2,0.0007134652
19:11:34.848658,2.5,4.3,0.0007139283
19:11:35.937761,2.5,4.4,0.0007136633
19:11:37.026508,2.5,4.5,0.0007149327
19:11:38.114710,2.5,4.6000000000000005,0.0007153877
19:11:39.203368,2.5,4.7,0.0007158486
19:11:40.291673,2.5,4.800000000000001,0.0007163212
19:11:41.380342,2.5,4.9,0.0007168968
19:11:42.470742,2.5,5.0,0.0007171707
19:11:44.561788,3.0,0.0,-1.532798e-07
19:11:45.817338,3.0,0.1,0.0002357394
19:11:47.059111,3.0,0.2,0.0004469394
19:11:48.146797,3.0,0.30000000000000004,0.0006329666
19:11:49.234828,3.0,0.4,0.0007936963
19:11:50.320794,3.0,0.5,0.0009288819
19:11:51.409299,3.0,0.6000000000000001,0.001039136
19:11:52.498831,3.0,0.7000000000000001,0.001067662
19:11:53.822840,3.0,0.8,0.001141275
19:11:54.911454,3.0,0.9,0.001184194
19:11:56.001167,3.0,1.0,0.001222502
19:11:57.089360,3.0,1.1,0.001245865
19:11:58.178258,3.0,1.2000000000000002,0.001259288
19:11:59.267882,3.0,1.3,0.00126764
19:12:00.354580,3.0,1.4000000000000001,0.001273436
19:12:01.442961,3.0,1.5,0.001279031
19:12:02.532467,3.0,1.6,0.001283779
19:12:03.621097,3.0,1.7000000000000002,0.001288074
19:12:04.708948,3.0,1.8,0.001292376
19:12:05.796949,3.0,1.9000000000000001,0.001297175
19:12:06.883075,3.0,2.0,0.001300562
19:12:07.969319,3.0,2.1,0.001303803
19:12:09.057503,3.0,2.2,0.001306056
19:12:10.144910,3.0,2.3000000000000003,0.001311293
19:12:11.232969,3.0,2.4000000000000004,0.001313223
19:12:12.321386,3.0,2.5,0.001314867
19:12:13.410609,3.0,2.6,0.001315458
19:12:14.499907,3.0,2.7,0.001316865
19:12:15.588626,3.0,2.8000000000000003,0.001318014
19:12:16.677544,3.0,2.9000000000000004,0.001318926
19:12:17.764697,3.0,3.0,0.00132002
19:12:18.853577,3.0,3.1,0.001320792
19:12:19.942907,3.0,3.2,0.00132209
19:12:21.031397,3.0,3.3000000000000003,0.001323191
19:12:22.117328,3.0,3.4000000000000004,0.001324532
19:12:23.204146,3.0,3.5,0.001325579
19:12:24.292645,3.0,3.6,0.001326642
19:12:25.385246,3.0,3.7,0.001327739
19:12:26.474858,3.0,3.8000000000000003,0.001328761
19:12:27.563016,3.0,3.9000000000000004,0.001329736
19:12:28.652717,3.0,4.0,0.001330704
19:12:29.742524,3.0,4.1000000000000005,0.001331661
19:12:30.830379,3.0,4.2,0.001332557
19:12:31.919062,3.0,4.3,0.001333372
19:12:33.008069,3.0,4.4,0.001334286
19:12:34.096927,3.0,4.5,0.001335146
19:12:35.184407,3.0,4.6000000000000005,0.001335957
19:12:36.270554,3.0,4.7,0.001336876
19:12:37.358163,3.0,4.800000000000001,0.001337603
19:12:38.443732,3.0,4.9,0.001338395
19:12:39.531960,3.0,5.0,0.001339307
19:12:41.622211,3.5,0.0,-1.059199e-07
19:12:42.877441,3.5,0.1,0.0002783549
19:12:44.121956,3.5,0.2,0.0005365268
19:12:45.210274,3.5,0.30000000000000004,0.0007739266
19:12:46.298737,3.5,0.4,0.0009903838
19:12:47.388059,3.5,0.5,0.001185123
19:12:48.710730,3.5,0.6000000000000001,0.001357692
19:12:49.799445,3.5,0.7000000000000001,0.001507982
19:12:50.886362,3.5,0.8,0.001636299
19:12:51.972380,3.5,0.9,0.001742616
19:12:53.058433,3.5,1.0,0.001827973
19:12:54.145367,3.5,1.1,0.001893769
19:12:55.233656,3.5,1.2000000000000002,0.001942459
19:12:56.321066,3.5,1.3,0.001977551
19:12:57.410807,3.5,1.4000000000000001,0.002002361
19:12:58.500287,3.5,1.5,0.002020136
19:12:59.588883,3.5,1.6,0.00203313
19:13:00.678620,3.5,1.7000000000000002,0.002043242
19:13:01.766940,3.5,1.8,0.002051139
19:13:02.856355,3.5,1.9000000000000001,0.002057754
19:13:03.945068,3.5,2.0,0.002063307
19:13:05.033605,3.5,2.1,0.002068046
19:13:06.123359,3.5,2.2,0.002072276
19:13:07.209308,3.5,2.3000000000000003,0.002076238
19:13:08.297750,3.5,2.4000000000000004,0.002092529
19:13:09.386470,3.5,2.5,0.002093366
19:13:10.472797,3.5,2.6,0.002096304
19:13:11.561820,3.5,2.7,0.002098895
19:13:12.650765,3.5,2.8000000000000003,0.002101366
19:13:13.739134,3.5,2.9000000000000004,0.002103608
19:13:14.826558,3.5,3.0,0.002105858
19:13:15.914802,3.5,3.1,0.002107858
19:13:17.003275,3.5,3.2,0.002109832
19:13:18.091394,3.5,3.3000000000000003,0.002111848
19:13:19.179655,3.5,3.4000000000000004,0.002113625
19:13:20.265454,3.5,3.5,0.00211534
19:13:21.353308,3.5,3.6,0.002117418
19:13:22.440208,3.5,3.7,0.002119059
19:13:23.527377,3.5,3.8000000000000003,0.002120953
19:13:24.615425,3.5,3.9000000000000004,0.002122619
19:13:25.703811,3.5,4.0,0.002123998
19:13:26.789802,3.5,4.1000000000000005,0.002125624
19:13:27.877671,3.5,4.2,0.002127175
19:13:28.964825,3.5,4.3,0.002128517
19:13:30.054124,3.5,4.4,0.002129899
19:13:31.142203,3.5,4.5,0.002131229
19:13:32.231043,3.5,4.6000000000000005,0.002132541
19:13:33.320490,3.5,4.7,0.002133912
19:13:34.408180,3.5,4.800000000000001,0.002135181
19:13:35.498674,3.5,4.9,0.002136313
19:13:36.587148,3.5,5.0,0.002137509
